id,title,skills1
21108,Strategic Planning Coordinator,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21109,Treasury Accounting Manager,"['Software Infrastructure', 'Exchequer', 'Engineering', 'Account Administration', 'Field Technicians']"
21110,Account Implementation Manager,"['Visual Basic', 'AutoCAD', 'SAP Implementation', 'PHP', 'Field Technicians']"
21111,Account Manager Legal,"['Software Infrastructure', 'Legal Administration', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21112,Accounts Payable Payroll Manager,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Payroll Processing']"
21113,Area Business Development Manager,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Construction']"
21114,Assistant Financial Center Manager,"['AutoCAD', 'Banking', 'PHP', 'Branch Management', 'Field Technicians']"
21115,Assistant Manager Human Resources Development,"['Development Of Employees', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Employee Learning & Development']"
21116,Assistant Manager Sales Operations,"['AutoCAD', 'PHP', 'Commercial Operation', 'Field Technicians', 'Store Management']"
21118,Clinical Education Manager,"['Sales', 'Medical Devices', 'Medical Staff Development', 'Field Technicians', 'Technical Maintenance']"
21119,Commercial Finance Analyst,"['Visual Basic', 'AutoCAD', 'Cash Flow', 'Financial Planning and Analysis (FP&A)', 'Banking']"
21120,Football Player,"['Software Infrastructure', 'NFL', 'Rugby', 'Engineering', 'Field Technicians']"
21121,Geographic Information System Supervisor,"['AutoCAD', 'Python (Programming Language)', 'GIS Analysis', 'PHP', 'Field Technicians']"
21122,Graduate Recruiter,"['Field Technicians', 'Corporate Recruiting', 'Technical Maintenance', 'Graduate Recruitment', 'Technical Recruiting']"
21123,Healthcare Worker,"['Software Infrastructure', 'Medical Facilities', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21124,Mechanical Piping Engineer,['No information']
21125,Process Engineering Supervisor,"['Visual Basic', 'AutoCAD', 'Boundaries (Land)', 'Methods Engineering', 'PHP']"
21126,Purchasing Contract Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21127,Senior Application Designer,"['Software Infrastructure', 'Application Architecture', 'Voice over IP (VoIP)', 'PHP', 'Engineering']"
21128,Senior Client Service Associate,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Account Relationship']"
21129,Senior Network Designer,"['Software Infrastructure', 'Network Architecture', 'Network Engineering', 'Engineering', 'Field Technicians']"
21131,Administrative Partner,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Personal Assistance', 'Construction']"
21132,Admissions Ambassador,"['Software Infrastructure', 'AutoCAD', 'Student Recruiting', 'Engineering', 'Field Technicians']"
21133,Assistant Manager Accounts Payable,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
21134,Assistant Vice President Commercial Banking,"['Branch Banking Operations', 'Commercial Lending', 'Banking', 'PHP', 'Banking Services']"
21135,Cash Operations Manager,"['Banking', 'PHP', 'Commercial Operation', 'Field Technicians', 'Cash']"
21136,Customer Care Analyst,"['Visual Basic', 'AutoCAD', 'Customer Support', 'Oracle Database', 'PHP']"
21137,Customer Relationship Management Team Lead,"['Support Management', 'Customer Service Management', 'PHP', 'Customer Relations', 'Field Technicians']"
21138,Deployment Team Lead,"['AutoCAD', 'Leading Development Teams', 'Equipment Deployment', 'PHP', 'Field Technicians']"
21139,Director of Pastoral Care,"['C++', 'Field Technicians', 'Technical Maintenance', 'Pastoral Counseling', 'Pastoral Care']"
21140,Emergency Room Technician,"['AutoCAD', 'Field Technicians', 'Emergency Response Team', 'Technical Maintenance', 'Emergency Medicine']"
21141,Health Information Specialist,"['AutoCAD', 'Health Informatics', 'Field Technicians', 'Technical Maintenance', 'HIS']"
21142,Health And Wellness Coach,"['AutoCAD', 'Wellness Coaching', 'Field Technicians', 'Technical Maintenance', 'Wellness Consulting']"
21143,Interactive Marketing Consultant,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Interactive Marketing Strategy', 'Software Design']"
21144,Manager Total Rewards,"['ADP Payroll', 'PHP', 'Field Technicians', 'Compensation Management', 'Technical Maintenance']"
21145,Network Engineering Consultant,"['Software Infrastructure', 'Network Services', 'Network Architecture', 'Network Engineering', 'Engineering']"
21146,Non Executive Board Member,"['Software Infrastructure', 'Board Administration', 'PHP', 'Engineering', 'Field Technicians']"
21149,Replenishment Buyer,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21150,Senior Clinical Trial Manager,"['Visual Basic', 'AutoCAD', 'Clinical Site Management', 'PHP', 'Medical Devices']"
21151,Senior Executive Management Information System,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'Oracle Database', 'PHP']"
21152,Senior Manager Financial System,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Systems Management', 'Software Design']"
21153,Shift Team Lead,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Technical Leadership', 'Crew Supervision']"
21154,Standup Comedian,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Stand-up Comedy', 'Software Design']"
21155,Visual Merchandising Coordinator,"['AutoCAD', 'Retail', 'Field Technicians', 'Technical Maintenance', 'Construction']"
21156,Assistant Retail Sales Manager,"['Software Infrastructure', 'Retail', 'Engineering', 'Field Technicians', 'Store Management']"
21157,Assistant Mayor,"['Software Infrastructure', 'City Halls', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21158,Assistant Mechanical Engineer,"['AutoCAD', 'AutoCAD Mechanical', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Automotive Engineering']"
21159,Data Mining Analyst,"['Software Infrastructure', 'Exploratory Data Analysis', 'Engineering', 'Data Analysis', 'Field Technicians']"
21160,Director of Academic Computing,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Academic Development', 'Software Design']"
21161,Director of Curriculum Development,"['PHP', 'Field Technicians', 'Course Development', 'Technical Maintenance', 'Course Design']"
21162,Exploration Geophysicist,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Oil and Gas Exploration']"
21163,Finance Project Lead,"['Overseeing Projects', 'PHP', 'Field Technicians', 'Accounting', 'Technical Project Leadership']"
21165,Grants Contract Specialist,"['AutoCAD', 'Grant Coordination', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21166,Human Resources Shared Services Manager,"['HR Start-up', 'Field Technicians', 'Technical Maintenance', 'HRSS', 'HR Outsourcing (HRO)']"
21167,Internet Marketing Executive,"['Web Marketing Strategy', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
21168,Junior Application Developer,"['Program Creation', 'Field Technicians', 'Technical Maintenance', 'Software Construction', 'Software Design']"
21169,Master Phd,"['Mastery', 'Software Infrastructure', 'Diplomas', 'Masters Certificate in Project Management', 'Engineering']"
21170,Microsoft System Administrator,"['Server Admin', 'Field Technicians', 'Technical Maintenance', 'Systems Management', 'Windows Administration']"
21171,Personal Assistant to Chief Financial Officer,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Personal Assistance']"
21172,Personal Training Director,"['Sales', 'PHP', 'Fitness Training', 'Gym', 'Field Technicians']"
21173,Recruiting Staffing Manager,"['AutoCAD', 'Staffing Industry', 'Field Technicians', 'Technical Maintenance', 'Staffing Coordination']"
21174,Regional Program Coordinator,"['Software Infrastructure', 'Program Implementation', 'PHP', 'Engineering', 'Field Technicians']"
21175,Senior Architectural Technician,"['Software Infrastructure', 'Architects', 'AEC', 'Engineering', 'Field Technicians']"
21176,Senior Implementation Project Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Strategic Project Management']"
21177,Shelter Manager,"['Software Infrastructure', 'AutoCAD', 'Duty Management', 'Stable Management', 'Engineering']"
21178,Software Implementation Consultant,"['Certified SAP Consultant', 'SAP Implementation', 'PHP', 'Business Systems Implementation', 'Software Implementation']"
21179,Supply System Analyst,"['Visual Basic', 'AutoCAD', 'PHP', 'Supply Network Planning', 'Field Technicians']"
21180,Training Placement Officer,"['Software Infrastructure', 'Permanent Placement', 'Outplacement', 'Campus Placement', 'Placement Services']"
21181,Vice President Clinical Regulatory Affairs,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Pharmaceutical Research', 'Regulatory Approvals']"
21182,Voip Network Engineer,"['Software Infrastructure', 'Voice Networking', 'Cisco VoIP', 'Voice over IP (VoIP)', 'Network Engineering']"
21183,Air Quality Specialist,"['AutoCAD', 'Python (Programming Language)', 'Air Sampling', 'PHP', 'Field Technicians']"
21184,Associate Director Product Development,"['Software Infrastructure', 'Integrated Product Development', 'Engineering', 'Field Technicians', 'Product R&D']"
21185,Associate Quality Engineer,"['Visual Basic', 'AutoCAD', 'Quality Assurance Analysis', 'Certified Quality Improvement Associate', 'C++']"
21186,Car Salesperson,"['Software Infrastructure', 'Cadillac', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21187,Clinical Audiologist,"['AutoCAD', 'Sales', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21188,Contract Pricing Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21189,Director of Basketball Operations,"['Software Infrastructure', 'Duty Management', 'Sales', 'Engineering', 'Field Technicians']"
21190,Director Clinical Informatics,"['Software Infrastructure', 'Visual Basic', 'Health Informatics', 'PostgreSQL', 'Engineering']"
21191,Division Order Analyst,"['AutoCAD', 'Petroleum Data Analysis', 'Field Technicians', 'O&G', 'Accounting']"
21192,Experienced Commercial Leadership Program,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Construction', 'Software Design']"
21193,Front Desk Officer,"['Software Infrastructure', 'AutoCAD', 'Front Office Operations', 'General Office Work', 'Office Administration']"
21194,General Surgery Resident,"['Software Infrastructure', 'Pediatric Surgery', 'Medical-Surgical', 'Engineering', 'Field Technicians']"
21195,Graduate Software Engineer,"['Software Infrastructure', 'Engineering', 'C++', 'Field Technicians', 'Technical Maintenance']"
21196,Information Technology Help Desk Supervisor,"['Visual Basic', 'AutoCAD', 'Technical Support', 'PHP', 'Field Technicians']"
21198,Lead Book Seller,"['Software Infrastructure', 'AutoCAD', 'Bookselling', 'PHP', 'Engineering']"
21199,Lead Technical Support Analyst,"['Visual Basic', 'AutoCAD', 'Technical Support', 'PHP', 'Field Technicians']"
21200,Regional Environment Health Safety Manager,['No information']
21201,River Guide,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Paddling']"
21202,SAP Recruitment Consultant,"['Software Infrastructure', 'Voice over IP (VoIP)', 'Certified SAP Consultant', 'SAP Implementation', 'Engineering']"
21203,Senior Director National Account,"['AutoCAD', 'PHP', 'Field Technicians', 'Agile Methodologies', 'Technical Maintenance']"
21204,Signal Support System Specialist,"['Software Infrastructure', 'AutoCAD', 'Satellite Systems Engineering', 'Satellite Ground Systems', 'Telecommunications Systems']"
21205,Technical Design Lead,"['Design Team Coordination', 'Technical Design', 'PHP', 'Field Technicians', 'Design Leadership']"
21206,Actuarial Specialist,"['Visual Basic', 'Python (Programming Language)', 'Property and Casualty Insurance', 'Banking', 'Field Technicians']"
21207,Aircraft Maintenance Manager,"['PHP', 'Aircraft Maintenance', 'Field Technicians', 'Technical Maintenance', 'Aircraft Maintenance Procedures']"
21208,Art Director Magazine,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Magazine Editing']"
21209,Assistant Clinical Professor Medicine,"['Software Infrastructure', 'ACLS Instruction', 'Medical Assisting', 'Medical Education', 'Engineering']"
21210,Clerical Associate,"['Software Infrastructure', 'AutoCAD', 'General Office Work', 'Office Administration', 'Engineering']"
21211,Corporate Action Manager,"['Corporate Portfolio Management', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
21212,Corporate Administrative Assistant,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21213,Family Service Worker,"['Supportive Services', 'Field Technicians', 'Technical Maintenance', 'Medical Social Work', 'Software Design']"
21215,Intern Personal Assistant,"['AutoCAD', 'Executive Services', 'Virtual Administrative Support', 'PHP', 'Field Technicians']"
21217,Outsourcing Project Manager,"['Software Infrastructure', 'PHP', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
21218,Program Monitor,"['Software Infrastructure', 'Program Assessment', 'Program Monitoring', 'Engineering', 'Progress Monitoring']"
21219,Public Relations Promotions Manager,"['Visual Basic', 'AutoCAD', 'National Promotions', 'PHP', 'Field Technicians']"
21220,Senior Business Process Management Consultant,"['Business Service Management', 'Business Process Design', 'Field Technicians', 'Technical Maintenance', 'Process Consulting']"
21222,Senior Installation Engineer,"['Software Infrastructure', 'Field Service Engineering', 'System Installations', 'Engineering', 'Field Technicians']"
21223,Senior Staffing Coordinator,"['AutoCAD', 'Staffing Industry', 'Field Technicians', 'Healthcare Staffing', 'Technical Maintenance']"
21224,Senior User Experience Consultant,"['User Experience (UX)', 'E-Commerce', 'PHP', 'WordPress', 'Field Technicians']"
21225,Sports Teacher,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Football', 'Technical Maintenance']"
21227,System Test Technician,"['AutoCAD', 'Test Assurance', 'PHP', 'Field Technicians', 'Technical Maintenance']"
21228,Technical Presales Engineer,"['Software Infrastructure', 'Technical Presales', 'Technical Sales Consulting', 'Voice over IP (VoIP)', 'Engineering']"
21229,Worship Art Pastor,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design', 'Software Industry']"
21230,Alumni Relations Officer,"['PHP', 'Resident Relations', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
21231,Area Rental Manager,"['AutoCAD', 'Sales', 'PHP', 'Field Technicians', 'Agile Methodologies']"
